1,36003,Autauga,AL
2,36006,Autauga,AL
3,36008,Autauga,AL
4,36022,Autauga,AL
5,36051,Autauga,AL
6,36066,Autauga,AL
7,36067,Autauga,AL
8,36068,Autauga,AL
9,36091,Autauga,AL
10,36703,Autauga,AL
11,36749,Autauga,AL
12,36758,Autauga,AL
13,36502,Baldwin,AL
14,36507,Baldwin,AL
15,36511,Baldwin,AL
16,36526,Baldwin,AL
17,36527,Baldwin,AL
18,36530,Baldwin,AL
19,36532,Baldwin,AL
20,36533,Baldwin,AL
21,36535,Baldwin,AL
22,36536,Baldwin,AL
23,36542,Baldwin,AL
24,36547,Baldwin,AL
25,36549,Baldwin,AL
26,36550,Baldwin,AL
27,36551,Baldwin,AL
28,36555,Baldwin,AL
29,36559,Baldwin,AL
30,36561,Baldwin,AL
31,36562,Baldwin,AL
32,36564,Baldwin,AL
33,36567,Baldwin,AL
34,36574,Baldwin,AL
35,36576,Baldwin,AL
36,36577,Baldwin,AL
37,36578,Baldwin,AL
38,36579,Baldwin,AL
39,36580,Baldwin,AL
40,36005,Barbour,AL
41,36016,Barbour,AL
42,36017,Barbour,AL
43,36027,Barbour,AL
44,36048,Barbour,AL
45,36053,Barbour,AL
46,36072,Barbour,AL
47,36311,Barbour,AL
48,36317,Barbour,AL
49,36374,Barbour,AL
50,35034,Bibb,AL
51,35035,Bibb,AL
52,35042,Bibb,AL
53,35074,Bibb,AL
54,35111,Bibb,AL
55,35115,Bibb,AL
56,35184,Bibb,AL
57,35188,Bibb,AL
58,35456,Bibb,AL
59,36701,Bibb,AL
60,36750,Bibb,AL
61,36792,Bibb,AL
62,36793,Bibb,AL
63,35013,Blount,AL
64,35016,Blount,AL
65,35031,Blount,AL
66,35049,Blount,AL
67,35063,Blount,AL
68,35079,Blount,AL
69,35097,Blount,AL
70,35121,Blount,AL
71,35126,Blount,AL
72,35133,Blount,AL
73,35146,Blount,AL
74,35172,Blount,AL
75,35180,Blount,AL
76,35952,Blount,AL
77,35957,Blount,AL
78,35976,Blount,AL
79,35980,Blount,AL
80,36005,Bullock,AL
81,36029,Bullock,AL
82,36037,Bullock,AL
83,36052,Bullock,AL
84,36053,Bullock,AL
85,36061,Bullock,AL
86,36069,Bullock,AL
87,36081,Bullock,AL
88,36089,Bullock,AL
89,36860,Bullock,AL
90,36015,Butler,AL
91,36030,Butler,AL
92,36032,Butler,AL
93,36033,Butler,AL
94,36037,Butler,AL
95,36042,Butler,AL
96,36071,Butler,AL
97,36456,Butler,AL
98,36474,Butler,AL
99,35096,Calhoun,AL
100,35905,Calhoun,AL
101,35907,Calhoun,AL
102,36201,Calhoun,AL
103,36202,Calhoun,AL
104,36203,Calhoun,AL
105,36204,Calhoun,AL
106,36205,Calhoun,AL
107,36206,Calhoun,AL
108,36207,Calhoun,AL
109,36250,Calhoun,AL
110,36253,Calhoun,AL
111,36254,Calhoun,AL
112,36257,Calhoun,AL
113,36260,Calhoun,AL
114,36265,Calhoun,AL
115,36271,Calhoun,AL
116,36272,Calhoun,AL
117,36277,Calhoun,AL
118,36279,Calhoun,AL
119,36274,Chambers,AL
120,36276,Chambers,AL
121,36801,Chambers,AL
122,36850,Chambers,AL
123,36852,Chambers,AL
124,36854,Chambers,AL
125,36855,Chambers,AL
126,36862,Chambers,AL
127,36863,Chambers,AL
128,36879,Chambers,AL
129,30165,Cherokee,AL
130,30730,Cherokee,AL
131,35901,Cherokee,AL
132,35903,Cherokee,AL
133,35959,Cherokee,AL
134,35960,Cherokee,AL
135,35961,Cherokee,AL
136,35967,Cherokee,AL
137,35973,Cherokee,AL
138,35983,Cherokee,AL
139,35984,Cherokee,AL
140,36272,Cherokee,AL
141,36275,Cherokee,AL
142,35040,Chilton,AL
143,35045,Chilton,AL
144,35046,Chilton,AL
145,35085,Chilton,AL
146,35115,Chilton,AL
147,35171,Chilton,AL
148,36006,Chilton,AL
149,36051,Chilton,AL
150,36091,Chilton,AL
151,36750,Chilton,AL
152,36758,Chilton,AL
153,36790,Chilton,AL
154,36792,Chilton,AL
155,36793,Chilton,AL
156,36558,Choctaw,AL
157,36904,Choctaw,AL
158,36908,Choctaw,AL
159,36910,Choctaw,AL
160,36912,Choctaw,AL
161,36913,Choctaw,AL
162,36915,Choctaw,AL
163,36916,Choctaw,AL
164,36919,Choctaw,AL
165,36921,Choctaw,AL
166,36922,Choctaw,AL
167,36436,Clarke,AL
168,36446,Clarke,AL
169,36451,Clarke,AL
170,36482,Clarke,AL
171,36515,Clarke,AL
172,36524,Clarke,AL
173,36540,Clarke,AL
174,36545,Clarke,AL
175,36727,Clarke,AL
176,36751,Clarke,AL
177,36782,Clarke,AL
178,36784,Clarke,AL
179,35072,Clay,AL
180,35082,Clay,AL
181,35160,Clay,AL
182,36251,Clay,AL
183,36255,Clay,AL
184,36256,Clay,AL
185,36258,Clay,AL
186,36266,Clay,AL
187,36267,Clay,AL
188,36268,Clay,AL
189,36276,Clay,AL
190,36203,Cleburne,AL
191,36258,Cleburne,AL
192,36261,Cleburne,AL
193,36262,Cleburne,AL
194,36264,Cleburne,AL
195,36269,Cleburne,AL
196,36272,Cleburne,AL
197,36273,Cleburne,AL
198,36009,Coffee,AL
199,36010,Coffee,AL
200,36034,Coffee,AL
201,36079,Coffee,AL
202,36311,Coffee,AL
203,36316,Coffee,AL
204,36318,Coffee,AL
205,36322,Coffee,AL
206,36323,Coffee,AL
207,36330,Coffee,AL
208,36331,Coffee,AL
209,36346,Coffee,AL
210,36351,Coffee,AL
211,36360,Coffee,AL
212,36453,Coffee,AL
213,36467,Coffee,AL
214,36477,Coffee,AL
215,35582,Colbert,AL
216,35616,Colbert,AL
217,35646,Colbert,AL
218,35653,Colbert,AL
219,35654,Colbert,AL
220,35660,Colbert,AL
221,35661,Colbert,AL
222,35662,Colbert,AL
223,35672,Colbert,AL
224,35674,Colbert,AL
225,38852,Colbert,AL
226,36033,Conecuh,AL
227,36401,Conecuh,AL
228,36421,Conecuh,AL
229,36426,Conecuh,AL
230,36429,Conecuh,AL
231,36432,Conecuh,AL
232,36454,Conecuh,AL
233,36456,Conecuh,AL
234,36460,Conecuh,AL
235,36471,Conecuh,AL
236,36473,Conecuh,AL
237,36474,Conecuh,AL
238,36475,Conecuh,AL
239,36502,Conecuh,AL
240,35010,Coosa,AL
241,35046,Coosa,AL
242,35072,Coosa,AL
243,35089,Coosa,AL
244,35136,Coosa,AL
245,35150,Coosa,AL
246,35151,Coosa,AL
247,35183,Coosa,AL
248,36026,Coosa,AL
249,36080,Coosa,AL
250,36091,Coosa,AL
251,36028,Covington,AL
252,36038,Covington,AL
253,36420,Covington,AL
254,36421,Covington,AL
255,36442,Covington,AL
256,36453,Covington,AL
257,36455,Covington,AL
258,36456,Covington,AL
259,36467,Covington,AL
260,36474,Covington,AL
261,36476,Covington,AL
262,36477,Covington,AL
263,36483,Covington,AL
264,36009,Crenshaw,AL
265,36028,Crenshaw,AL
266,36034,Crenshaw,AL
267,36035,Crenshaw,AL
268,36036,Crenshaw,AL
269,36037,Crenshaw,AL
270,36041,Crenshaw,AL
271,36042,Crenshaw,AL
272,36046,Crenshaw,AL
273,36049,Crenshaw,AL
274,36062,Crenshaw,AL
275,36071,Crenshaw,AL
276,36323,Crenshaw,AL
277,36467,Crenshaw,AL
278,35016,Cullman,AL
279,35019,Cullman,AL
280,35031,Cullman,AL
281,35033,Cullman,AL
282,35053,Cullman,AL
283,35055,Cullman,AL
284,35056,Cullman,AL
285,35057,Cullman,AL
286,35058,Cullman,AL
287,35070,Cullman,AL
288,35077,Cullman,AL
289,35083,Cullman,AL
290,35087,Cullman,AL
291,35098,Cullman,AL
292,35179,Cullman,AL
293,35504,Cullman,AL
294,35540,Cullman,AL
295,35541,Cullman,AL
296,35619,Cullman,AL
297,35621,Cullman,AL
298,35622,Cullman,AL
299,35976,Cullman,AL
300,36010,Dale,AL
301,36301,Dale,AL
302,36303,Dale,AL
303,36311,Dale,AL
304,36317,Dale,AL
305,36322,Dale,AL
306,36330,Dale,AL
307,36345,Dale,AL
308,36350,Dale,AL
309,36352,Dale,AL
310,36353,Dale,AL
311,36360,Dale,AL
312,36361,Dale,AL
313,36362,Dale,AL
314,36371,Dale,AL
315,36374,Dale,AL
316,35188,Dallas,AL
317,35401,Dallas,AL
318,36701,Dallas,AL
319,36702,Dallas,AL
320,36703,Dallas,AL
321,36749,Dallas,AL
322,36758,Dallas,AL
323,36761,Dallas,AL
324,36767,Dallas,AL
325,36773,Dallas,AL
326,36775,Dallas,AL
327,36785,Dallas,AL
328,35765,DeKalb,AL
329,35771,DeKalb,AL
330,35950,DeKalb,AL
331,35951,DeKalb,AL
332,35954,DeKalb,AL
333,35957,DeKalb,AL
334,35959,DeKalb,AL
335,35961,DeKalb,AL
336,35962,DeKalb,AL
337,35963,DeKalb,AL
338,35966,DeKalb,AL
339,35967,DeKalb,AL
340,35968,DeKalb,AL
341,35971,DeKalb,AL
342,35974,DeKalb,AL
343,35975,DeKalb,AL
344,35978,DeKalb,AL
345,35979,DeKalb,AL
346,35981,DeKalb,AL
347,35983,DeKalb,AL
348,35984,DeKalb,AL
349,35986,DeKalb,AL
350,35988,DeKalb,AL
351,35989,DeKalb,AL
352,35010,Elmore,AL
353,36020,Elmore,AL
354,36022,Elmore,AL
355,36024,Elmore,AL
356,36025,Elmore,AL
357,36026,Elmore,AL
358,36045,Elmore,AL
359,36051,Elmore,AL
360,36054,Elmore,AL
361,36066,Elmore,AL
362,36067,Elmore,AL
363,36078,Elmore,AL
364,36080,Elmore,AL
365,36092,Elmore,AL
366,36093,Elmore,AL
367,36401,Escambia,AL
368,36420,Escambia,AL
369,36421,Escambia,AL
370,36426,Escambia,AL
371,36427,Escambia,AL
372,36432,Escambia,AL
373,36441,Escambia,AL
374,36483,Escambia,AL
375,36502,Escambia,AL
376,36503,Escambia,AL
377,36504,Escambia,AL
378,36543,Escambia,AL
379,36562,Escambia,AL
380,35121,Etowah,AL
381,35901,Etowah,AL
382,35902,Etowah,AL
383,35903,Etowah,AL
384,35904,Etowah,AL
385,35905,Etowah,AL
386,35906,Etowah,AL
387,35907,Etowah,AL
388,35952,Etowah,AL
389,35954,Etowah,AL
390,35957,Etowah,AL
391,35961,Etowah,AL
392,35972,Etowah,AL
393,35990,Etowah,AL
394,36271,Etowah,AL
395,36272,Etowah,AL
396,35542,Fayette,AL
397,35545,Fayette,AL
398,35546,Fayette,AL
399,35549,Fayette,AL
400,35554,Fayette,AL
401,35555,Fayette,AL
402,35559,Fayette,AL
403,35563,Fayette,AL
404,35574,Fayette,AL
405,35579,Fayette,AL
406,35594,Fayette,AL
407,35564,Franklin,AL
408,35565,Franklin,AL
409,35571,Franklin,AL
410,35581,Franklin,AL
411,35582,Franklin,AL
412,35585,Franklin,AL
413,35593,Franklin,AL
414,35651,Franklin,AL
415,35653,Franklin,AL
416,35654,Franklin,AL
417,36301,Geneva,AL
418,36305,Geneva,AL
419,36313,Geneva,AL
420,36314,Geneva,AL
421,36316,Geneva,AL
422,36318,Geneva,AL
423,36322,Geneva,AL
424,36340,Geneva,AL
425,36344,Geneva,AL
426,36349,Geneva,AL
427,36352,Geneva,AL
428,36375,Geneva,AL
429,36442,Geneva,AL
430,36453,Geneva,AL
431,36477,Geneva,AL
432,35401,Greene,AL
433,35442,Greene,AL
434,35443,Greene,AL
435,35448,Greene,AL
436,35462,Greene,AL
437,35463,Greene,AL
438,35464,Greene,AL
439,35469,Greene,AL
440,35480,Greene,AL
441,35491,Greene,AL
442,36740,Greene,AL
443,35441,Hale,AL
444,35474,Hale,AL
445,36738,Hale,AL
446,36742,Hale,AL
447,36744,Hale,AL
448,36756,Hale,AL
449,36765,Hale,AL
450,36776,Hale,AL
451,36786,Hale,AL
452,36016,Henry,AL
453,36027,Henry,AL
454,36301,Henry,AL
455,36303,Henry,AL
456,36310,Henry,AL
457,36317,Henry,AL
458,36319,Henry,AL
459,36345,Henry,AL
460,36351,Henry,AL
461,36353,Henry,AL
462,36373,Henry,AL
463,36301,Houston,AL
464,36302,Houston,AL
465,36303,Houston,AL
466,36304,Houston,AL
467,36305,Houston,AL
468,36312,Houston,AL
469,36319,Houston,AL
470,36320,Houston,AL
471,36321,Houston,AL
472,36322,Houston,AL
473,36343,Houston,AL
474,36345,Houston,AL
475,36350,Houston,AL
476,36352,Houston,AL
477,36370,Houston,AL
478,36375,Houston,AL
479,36376,Houston,AL
480,35740,Jackson,AL
481,35744,Jackson,AL
482,35745,Jackson,AL
483,35746,Jackson,AL
484,35748,Jackson,AL
485,35751,Jackson,AL
486,35752,Jackson,AL
487,35755,Jackson,AL
488,35760,Jackson,AL
489,35764,Jackson,AL
490,35765,Jackson,AL
491,35766,Jackson,AL
492,35768,Jackson,AL
493,35769,Jackson,AL
494,35771,Jackson,AL
495,35772,Jackson,AL
496,35774,Jackson,AL
497,35776,Jackson,AL
498,35958,Jackson,AL
499,35966,Jackson,AL
500,35971,Jackson,AL
501,35978,Jackson,AL
502,35979,Jackson,AL
503,35005,Jefferson,AL
504,35006,Jefferson,AL
505,35015,Jefferson,AL
506,35020,Jefferson,AL
507,35021,Jefferson,AL
508,35022,Jefferson,AL
509,35023,Jefferson,AL
510,35036,Jefferson,AL
511,35041,Jefferson,AL
512,35048,Jefferson,AL
513,35060,Jefferson,AL
514,35061,Jefferson,AL
515,35062,Jefferson,AL
516,35063,Jefferson,AL
517,35064,Jefferson,AL
518,35068,Jefferson,AL
519,35071,Jefferson,AL
520,35073,Jefferson,AL
521,35079,Jefferson,AL
522,35091,Jefferson,AL
523,35094,Jefferson,AL
524,35111,Jefferson,AL
525,35116,Jefferson,AL
526,35117,Jefferson,AL
527,35118,Jefferson,AL
528,35119,Jefferson,AL
529,35123,Jefferson,AL
530,35126,Jefferson,AL
531,35127,Jefferson,AL
532,35130,Jefferson,AL
533,35139,Jefferson,AL
534,35142,Jefferson,AL
535,35146,Jefferson,AL
536,35148,Jefferson,AL
537,35172,Jefferson,AL
538,35180,Jefferson,AL
539,35181,Jefferson,AL
540,35201,Jefferson,AL
541,35202,Jefferson,AL
542,35203,Jefferson,AL
543,35204,Jefferson,AL
544,35205,Jefferson,AL
545,35206,Jefferson,AL
546,35207,Jefferson,AL
547,35208,Jefferson,AL
548,35209,Jefferson,AL
549,35210,Jefferson,AL
550,35211,Jefferson,AL
551,35212,Jefferson,AL
552,35213,Jefferson,AL
553,35214,Jefferson,AL
554,35215,Jefferson,AL
555,35216,Jefferson,AL
556,35217,Jefferson,AL
557,35218,Jefferson,AL
558,35219,Jefferson,AL
559,35220,Jefferson,AL
560,35221,Jefferson,AL
561,35222,Jefferson,AL
562,35223,Jefferson,AL
563,35224,Jefferson,AL
564,35225,Jefferson,AL
565,35226,Jefferson,AL
566,35228,Jefferson,AL
567,35229,Jefferson,AL
568,35230,Jefferson,AL
569,35231,Jefferson,AL
570,35232,Jefferson,AL
571,35233,Jefferson,AL
572,35234,Jefferson,AL
573,35235,Jefferson,AL
574,35236,Jefferson,AL
575,35238,Jefferson,AL
576,35240,Jefferson,AL
577,35242,Jefferson,AL
578,35243,Jefferson,AL
579,35244,Jefferson,AL
580,35245,Jefferson,AL
581,35246,Jefferson,AL
582,35249,Jefferson,AL
583,35253,Jefferson,AL
584,35254,Jefferson,AL
585,35255,Jefferson,AL
586,35259,Jefferson,AL
587,35260,Jefferson,AL
588,35261,Jefferson,AL
589,35266,Jefferson,AL
590,35277,Jefferson,AL
591,35278,Jefferson,AL
592,35279,Jefferson,AL
593,35280,Jefferson,AL
594,35281,Jefferson,AL
595,35282,Jefferson,AL
596,35283,Jefferson,AL
597,35285,Jefferson,AL
598,35286,Jefferson,AL
599,35287,Jefferson,AL
600,35288,Jefferson,AL
601,35289,Jefferson,AL
602,35290,Jefferson,AL
603,35291,Jefferson,AL
604,35292,Jefferson,AL
605,35293,Jefferson,AL
606,35294,Jefferson,AL
607,35295,Jefferson,AL
608,35296,Jefferson,AL
609,35297,Jefferson,AL
610,35298,Jefferson,AL
611,35299,Jefferson,AL
612,35444,Jefferson,AL
613,35481,Lamar,AL
614,35544,Lamar,AL
615,35552,Lamar,AL
616,35555,Lamar,AL
617,35563,Lamar,AL
618,35570,Lamar,AL
619,35574,Lamar,AL
620,35576,Lamar,AL
621,35586,Lamar,AL
622,35592,Lamar,AL
623,35610,Lauderdale,AL
624,35617,Lauderdale,AL
625,35630,Lauderdale,AL
626,35631,Lauderdale,AL
627,35632,Lauderdale,AL
628,35633,Lauderdale,AL
629,35634,Lauderdale,AL
630,35645,Lauderdale,AL
631,35648,Lauderdale,AL
632,35652,Lauderdale,AL
633,35677,Lauderdale,AL
634,35540,Lawrence,AL
635,35565,Lawrence,AL
636,35603,Lawrence,AL
637,35618,Lawrence,AL
638,35619,Lawrence,AL
639,35643,Lawrence,AL
640,35650,Lawrence,AL
641,35651,Lawrence,AL
642,35653,Lawrence,AL
643,35654,Lawrence,AL
644,35672,Lawrence,AL
645,36801,Lee,AL
646,36802,Lee,AL
647,36803,Lee,AL
648,36804,Lee,AL
649,36830,Lee,AL
650,36831,Lee,AL
651,36832,Lee,AL
652,36849,Lee,AL
653,36850,Lee,AL
654,36852,Lee,AL
655,36854,Lee,AL
656,36865,Lee,AL
657,36866,Lee,AL
658,36867,Lee,AL
659,36870,Lee,AL
660,36872,Lee,AL
661,36874,Lee,AL
662,36877,Lee,AL
663,36879,Lee,AL
664,35610,Limestone,AL
665,35611,Limestone,AL
666,35612,Limestone,AL
667,35613,Limestone,AL
668,35614,Limestone,AL
669,35615,Limestone,AL
670,35620,Limestone,AL
671,35647,Limestone,AL
672,35649,Limestone,AL
673,35652,Limestone,AL
674,35671,Limestone,AL
675,35739,Limestone,AL
676,35742,Limestone,AL
677,35749,Limestone,AL
678,35756,Limestone,AL
679,35757,Limestone,AL
680,35758,Limestone,AL
681,35773,Limestone,AL
682,36032,Lowndes,AL
683,36037,Lowndes,AL
684,36040,Lowndes,AL
685,36043,Lowndes,AL
686,36047,Lowndes,AL
687,36752,Lowndes,AL
688,36761,Lowndes,AL
689,36775,Lowndes,AL
690,36785,Lowndes,AL
691,36013,Macon,AL
692,36029,Macon,AL
693,36031,Macon,AL
694,36039,Macon,AL
695,36075,Macon,AL
696,36078,Macon,AL
697,36083,Macon,AL
698,36087,Macon,AL
699,36088,Macon,AL
700,36089,Macon,AL
701,36804,Macon,AL
702,36830,Macon,AL
703,36860,Macon,AL
704,36866,Macon,AL
705,35739,Madison,AL
706,35741,Madison,AL
707,35748,Madison,AL
708,35749,Madison,AL
709,35750,Madison,AL
710,35756,Madison,AL
711,35757,Madison,AL
712,35758,Madison,AL
713,35759,Madison,AL
714,35760,Madison,AL
715,35761,Madison,AL
716,35762,Madison,AL
717,35763,Madison,AL
718,35767,Madison,AL
719,35773,Madison,AL
720,35776,Madison,AL
721,35801,Madison,AL
722,35802,Madison,AL
723,35803,Madison,AL
724,35804,Madison,AL
725,35805,Madison,AL
726,35806,Madison,AL
727,35807,Madison,AL
728,35808,Madison,AL
729,35809,Madison,AL
730,35810,Madison,AL
731,35811,Madison,AL
732,35812,Madison,AL
733,35813,Madison,AL
734,35814,Madison,AL
735,35815,Madison,AL
736,35816,Madison,AL
737,35824,Madison,AL
738,35893,Madison,AL
739,35894,Madison,AL
740,35896,Madison,AL
741,35898,Madison,AL
742,35899,Madison,AL
743,36728,Marengo,AL
744,36732,Marengo,AL
745,36736,Marengo,AL
746,36738,Marengo,AL
747,36742,Marengo,AL
748,36745,Marengo,AL
749,36748,Marengo,AL
750,36754,Marengo,AL
751,36763,Marengo,AL
752,36764,Marengo,AL
753,36769,Marengo,AL
754,36773,Marengo,AL
755,36782,Marengo,AL
756,36784,Marengo,AL
757,36786,Marengo,AL
758,35543,Marion,AL
759,35548,Marion,AL
760,35552,Marion,AL
761,35554,Marion,AL
762,35563,Marion,AL
763,35564,Marion,AL
764,35565,Marion,AL
765,35570,Marion,AL
766,35571,Marion,AL
767,35581,Marion,AL
768,35593,Marion,AL
769,35594,Marion,AL
770,35016,Marshall,AL
771,35031,Marshall,AL
772,35087,Marshall,AL
773,35175,Marshall,AL
774,35747,Marshall,AL
775,35754,Marshall,AL
776,35755,Marshall,AL
777,35760,Marshall,AL
778,35769,Marshall,AL
779,35776,Marshall,AL
780,35950,Marshall,AL
781,35951,Marshall,AL
782,35952,Marshall,AL
783,35956,Marshall,AL
784,35957,Marshall,AL
785,35962,Marshall,AL
786,35964,Marshall,AL
787,35975,Marshall,AL
788,35976,Marshall,AL
789,35980,Marshall,AL
790,36505,Mobile,AL
791,36509,Mobile,AL
792,36512,Mobile,AL
793,36521,Mobile,AL
794,36522,Mobile,AL
795,36523,Mobile,AL
796,36525,Mobile,AL
797,36528,Mobile,AL
798,36541,Mobile,AL
799,36544,Mobile,AL
800,36560,Mobile,AL
801,36568,Mobile,AL
802,36571,Mobile,AL
803,36572,Mobile,AL
804,36575,Mobile,AL
805,36582,Mobile,AL
806,36587,Mobile,AL
807,36590,Mobile,AL
808,36601,Mobile,AL
809,36602,Mobile,AL
810,36603,Mobile,AL
811,36604,Mobile,AL
812,36605,Mobile,AL
813,36606,Mobile,AL
814,36607,Mobile,AL
815,36608,Mobile,AL
816,36609,Mobile,AL
817,36610,Mobile,AL
818,36611,Mobile,AL
819,36612,Mobile,AL
820,36613,Mobile,AL
821,36615,Mobile,AL
822,36616,Mobile,AL
823,36617,Mobile,AL
824,36618,Mobile,AL
825,36619,Mobile,AL
826,36621,Mobile,AL
827,36622,Mobile,AL
828,36628,Mobile,AL
829,36633,Mobile,AL
830,36640,Mobile,AL
831,36652,Mobile,AL
832,36660,Mobile,AL
833,36663,Mobile,AL
834,36670,Mobile,AL
835,36671,Mobile,AL
836,36675,Mobile,AL
837,36685,Mobile,AL
838,36688,Mobile,AL
839,36689,Mobile,AL
840,36691,Mobile,AL
841,36693,Mobile,AL
842,36695,Mobile,AL
843,36033,Monroe,AL
844,36401,Monroe,AL
845,36420,Monroe,AL
846,36425,Monroe,AL
847,36439,Monroe,AL
848,36444,Monroe,AL
849,36445,Monroe,AL
850,36449,Monroe,AL
851,36456,Monroe,AL
852,36457,Monroe,AL
853,36458,Monroe,AL
854,36460,Monroe,AL
855,36461,Monroe,AL
856,36462,Monroe,AL
857,36470,Monroe,AL
858,36471,Monroe,AL
859,36475,Monroe,AL
860,36480,Monroe,AL
861,36481,Monroe,AL
862,36482,Monroe,AL
863,36502,Monroe,AL
864,36751,Monroe,AL
865,36768,Monroe,AL
866,36013,Montgomery,AL
867,36029,Montgomery,AL
868,36036,Montgomery,AL
869,36041,Montgomery,AL
870,36043,Montgomery,AL
871,36046,Montgomery,AL
872,36047,Montgomery,AL
873,36052,Montgomery,AL
874,36054,Montgomery,AL
875,36057,Montgomery,AL
876,36064,Montgomery,AL
877,36065,Montgomery,AL
878,36069,Montgomery,AL
879,36101,Montgomery,AL
880,36102,Montgomery,AL
881,36103,Montgomery,AL
882,36104,Montgomery,AL
883,36105,Montgomery,AL
884,36106,Montgomery,AL
885,36107,Montgomery,AL
886,36108,Montgomery,AL
887,36109,Montgomery,AL
888,36110,Montgomery,AL
889,36111,Montgomery,AL
890,36112,Montgomery,AL
891,36113,Montgomery,AL
892,36114,Montgomery,AL
893,36115,Montgomery,AL
894,36116,Montgomery,AL
895,36117,Montgomery,AL
896,36118,Montgomery,AL
897,36119,Montgomery,AL
898,36120,Montgomery,AL
899,36121,Montgomery,AL
900,36123,Montgomery,AL
901,36124,Montgomery,AL
902,36125,Montgomery,AL
903,36130,Montgomery,AL
904,36131,Montgomery,AL
905,36132,Montgomery,AL
906,36135,Montgomery,AL
907,36140,Montgomery,AL
908,36141,Montgomery,AL
909,36142,Montgomery,AL
910,36177,Montgomery,AL
911,36191,Montgomery,AL
912,35016,Morgan,AL
913,35019,Morgan,AL
914,35087,Morgan,AL
915,35175,Morgan,AL
916,35179,Morgan,AL
917,35601,Morgan,AL
918,35602,Morgan,AL
919,35603,Morgan,AL
920,35609,Morgan,AL
921,35619,Morgan,AL
922,35621,Morgan,AL
923,35622,Morgan,AL
924,35640,Morgan,AL
925,35670,Morgan,AL
926,35673,Morgan,AL
927,35699,Morgan,AL
928,35754,Morgan,AL
929,35775,Morgan,AL
930,35034,Perry,AL
931,35042,Perry,AL
932,36701,Perry,AL
933,36728,Perry,AL
934,36744,Perry,AL
935,36756,Perry,AL
936,36759,Perry,AL
937,36765,Perry,AL
938,36773,Perry,AL
939,36786,Perry,AL
940,35406,Pickens,AL
941,35442,Pickens,AL
942,35447,Pickens,AL
943,35461,Pickens,AL
944,35466,Pickens,AL
945,35471,Pickens,AL
946,35481,Pickens,AL
947,35555,Pickens,AL
948,35574,Pickens,AL
949,35576,Pickens,AL
950,36005,Pike,AL
951,36010,Pike,AL
952,36034,Pike,AL
953,36035,Pike,AL
954,36049,Pike,AL
955,36069,Pike,AL
956,36079,Pike,AL
957,36081,Pike,AL
958,36082,Pike,AL
959,36258,Randolph,AL
960,36263,Randolph,AL
961,36264,Randolph,AL
962,36266,Randolph,AL
963,36274,Randolph,AL
964,36276,Randolph,AL
965,36278,Randolph,AL
966,36280,Randolph,AL
967,36027,Russell,AL
968,36801,Russell,AL
969,36804,Russell,AL
970,36851,Russell,AL
971,36856,Russell,AL
972,36858,Russell,AL
973,36860,Russell,AL
974,36867,Russell,AL
975,36868,Russell,AL
976,36869,Russell,AL
977,36870,Russell,AL
978,36871,Russell,AL
979,36874,Russell,AL
980,36875,Russell,AL
981,36877,Russell,AL
982,35004,St. Clair,AL
983,35052,St. Clair,AL
984,35054,St. Clair,AL
985,35094,St. Clair,AL
986,35112,St. Clair,AL
987,35120,St. Clair,AL
988,35121,St. Clair,AL
989,35125,St. Clair,AL
990,35128,St. Clair,AL
991,35131,St. Clair,AL
992,35133,St. Clair,AL
993,35135,St. Clair,AL
994,35146,St. Clair,AL
995,35173,St. Clair,AL
996,35178,St. Clair,AL
997,35182,St. Clair,AL
998,35953,St. Clair,AL
999,35972,St. Clair,AL
1000,35987,St. Clair,AL
1001,35007,Shelby,AL
1002,35022,Shelby,AL
1003,35035,Shelby,AL
1004,35040,Shelby,AL
1005,35043,Shelby,AL
1006,35051,Shelby,AL
1007,35078,Shelby,AL
1008,35080,Shelby,AL
1009,35094,Shelby,AL
1010,35114,Shelby,AL
1011,35115,Shelby,AL
1012,35124,Shelby,AL
1013,35128,Shelby,AL
1014,35137,Shelby,AL
1015,35143,Shelby,AL
1016,35144,Shelby,AL
1017,35147,Shelby,AL
1018,35176,Shelby,AL
1019,35178,Shelby,AL
1020,35185,Shelby,AL
1021,35186,Shelby,AL
1022,35187,Shelby,AL
1023,35214,Shelby,AL
1024,35216,Shelby,AL
1025,35242,Shelby,AL
1026,35243,Shelby,AL
1027,35244,Shelby,AL
1028,35442,Sumter,AL
1029,35459,Sumter,AL
1030,35460,Sumter,AL
1031,35464,Sumter,AL
1032,35470,Sumter,AL
1033,35477,Sumter,AL
1034,36901,Sumter,AL
1035,36907,Sumter,AL
1036,36912,Sumter,AL
1037,36922,Sumter,AL
1038,36925,Sumter,AL
1039,39352,Sumter,AL
1040,35014,Talladega,AL
1041,35032,Talladega,AL
1042,35044,Talladega,AL
1043,35054,Talladega,AL
1044,35072,Talladega,AL
1045,35094,Talladega,AL
1046,35096,Talladega,AL
1047,35149,Talladega,AL
1048,35150,Talladega,AL
1049,35151,Talladega,AL
1050,35160,Talladega,AL
1051,35161,Talladega,AL
1052,36203,Talladega,AL
1053,36207,Talladega,AL
1054,36260,Talladega,AL
1055,36268,Talladega,AL
1056,35010,Tallapoosa,AL
1057,35011,Tallapoosa,AL
1058,35072,Tallapoosa,AL
1059,35089,Tallapoosa,AL
1060,36078,Tallapoosa,AL
